country,iso2,iso3,year,indicator.id,sex,value,lo,hi,ind
Afghanistan,AF,AFG,2005,NCD_GLUC_04,a,9.5,7,11.8999996185303,diabetes
Afghanistan,AF,AFG,2005,NCD_GLUC_04,f,9.69999980926514,6,13.1999998092651,diabetes
Afghanistan,AF,AFG,2005,NCD_GLUC_04,m,9.30000019073486,6,12.6999998092651,diabetes
Afghanistan,AF,AFG,2005,NY.GDP.PCAP.PP.KD,a,1286.79370117188,,,gdp
Afghanistan,AF,AFG,2005,SN.ITK.DEFC.ZS,a,36.2000007629395,,,undernutrition
Afghanistan,AF,AFG,2006,EG.CFT.ACCS.ZS,a,14.8100004196167,,,fuel
Afghanistan,AF,AFG,2006,GHED_CHE_pc_PPP_SHA2011,a,108.889999389648,,,healthexp
Afghanistan,AF,AFG,2006,NCD_GLUC_04,a,9.69999980926514,7,12.1999998092651,diabetes
Afghanistan,AF,AFG,2006,NCD_GLUC_04,f,9.89999961853027,6,13.6000003814697,diabetes
Afghanistan,AF,AFG,2006,NCD_GLUC_04,m,9.5,6,13,diabetes
Afghanistan,AF,AFG,2006,NY.GDP.PCAP.PP.KD,a,1315.7890625,,,gdp
Afghanistan,AF,AFG,2006,SN.ITK.DEFC.ZS,a,33.5,,,undernutrition
Afghanistan,AF,AFG,2007,EG.CFT.ACCS.ZS,a,15.9899997711182,,,fuel
Afghanistan,AF,AFG,2007,FINPROTECTION_CATA_TOT_10_POP,a,4.84000015258789,,,hhexpend
Afghanistan,AF,AFG,2007,GHED_CHE_pc_PPP_SHA2011,a,102.589996337891,,,healthexp
Afghanistan,AF,AFG,2007,NCD_GLUC_04,a,10,7,12.6000003814697,diabetes
Afghanistan,AF,AFG,2007,NCD_GLUC_04,f,10.1999998092651,7,14.1000003814697,diabetes
Afghanistan,AF,AFG,2007,NCD_GLUC_04,m,9.80000019073486,6,13.3999996185303,diabetes
Afghanistan,AF,AFG,2007,NY.GDP.PCAP.PP.KD,a,1460.82580566406,,,gdp
Afghanistan,AF,AFG,2007,per_allsp.cov_pop_tot,a,15.7331123352051,,,socprot
Afghanistan,AF,AFG,2007,SN.ITK.DEFC.ZS,a,30,,,undernutrition
Afghanistan,AF,AFG,2008,EG.CFT.ACCS.ZS,a,17.4400005340576,,,fuel
Afghanistan,AF,AFG,2008,GHED_CHE_pc_PPP_SHA2011,a,125.529998779297,,,healthexp
Afghanistan,AF,AFG,2008,NCD_GLUC_04,a,10.3000001907349,7,13,diabetes
Afghanistan,AF,AFG,2008,NCD_GLUC_04,f,10.5,7,14.6000003814697,diabetes
Afghanistan,AF,AFG,2008,NCD_GLUC_04,m,10,6,13.8999996185303,diabetes
Afghanistan,AF,AFG,2008,NY.GDP.PCAP.PP.KD,a,1484.11450195313,,,gdp
Afghanistan,AF,AFG,2008,SN.ITK.DEFC.ZS,a,26.3999996185303,,,undernutrition
Afghanistan,AF,AFG,2009,EG.CFT.ACCS.ZS,a,18.8400001525879,,,fuel
Afghanistan,AF,AFG,2009,GHED_CHE_pc_PPP_SHA2011,a,141.779998779297,,,healthexp
Afghanistan,AF,AFG,2009,NCD_GLUC_04,a,10.5,8,13.3999996185303,diabetes
Afghanistan,AF,AFG,2009,NCD_GLUC_04,f,10.8000001907349,7,15.1999998092651,diabetes
Afghanistan,AF,AFG,2009,NCD_GLUC_04,m,10.3000001907349,6,14.5,diabetes
Afghanistan,AF,AFG,2009,NY.GDP.PCAP.PP.KD,a,1758.90441894531,,,gdp
Afghanistan,AF,AFG,2009,SN.ITK.DEFC.ZS,a,24.8999996185303,,,undernutrition
Afghanistan,AF,AFG,2010,EG.CFT.ACCS.ZS,a,20.6800003051758,,,fuel
Afghanistan,AF,AFG,2010,GHED_CHE_pc_PPP_SHA2011,a,137.520004272461,,,healthexp
Afghanistan,AF,AFG,2010,NCD_GLUC_04,a,10.8000001907349,8,14,diabetes
Afghanistan,AF,AFG,2010,NCD_GLUC_04,f,11.1000003814697,7,15.8000001907349,diabetes
Afghanistan,AF,AFG,2010,NCD_GLUC_04,m,10.5,6,15.1000003814697,diabetes
Afghanistan,AF,AFG,2010,NY.GDP.PCAP.PP.KD,a,1957.02905273438,,,gdp
Afghanistan,AF,AFG,2010,SN.ITK.DEFC.ZS,a,24.1000003814697,,,undernutrition
Afghanistan,AF,AFG,2011,EG.CFT.ACCS.ZS,a,22.3299999237061,,,fuel
Afghanistan,AF,AFG,2011,GHED_CHE_pc_PPP_SHA2011,a,136.970001220703,,,healthexp
Afghanistan,AF,AFG,2011,NCD_GLUC_04,a,11.1000003814697,8,14.5,diabetes
Afghanistan,AF,AFG,2011,NCD_GLUC_04,f,11.3000001907349,7,16.5,diabetes
Afghanistan,AF,AFG,2011,NCD_GLUC_04,m,10.8000001907349,6,15.8000001907349,diabetes
Afghanistan,AF,AFG,2011,NY.GDP.PCAP.PP.KD,a,1904.55993652344,,,gdp
Afghanistan,AF,AFG,2011,per_allsp.cov_pop_tot,a,8.82058238983154,,,socprot
Afghanistan,AF,AFG,2011,SN.ITK.DEFC.ZS,a,25,,,undernutrition
Afghanistan,AF,AFG,2012,EG.CFT.ACCS.ZS,a,24.0799999237061,,,fuel
Afghanistan,AF,AFG,2012,GHED_CHE_pc_PPP_SHA2011,a,143.350006103516,,,healthexp
Afghanistan,AF,AFG,2012,NCD_GLUC_04,a,11.3000001907349,8,15.1999998092651,diabetes
Afghanistan,AF,AFG,2012,NCD_GLUC_04,f,11.6000003814697,7,17.2000007629395,diabetes
Afghanistan,AF,AFG,2012,NCD_GLUC_04,m,11,6,16.5,diabetes
Afghanistan,AF,AFG,2012,NY.GDP.PCAP.PP.KD,a,2075.49169921875,,,gdp
Afghanistan,AF,AFG,2012,SN.ITK.DEFC.ZS,a,27.2000007629395,,,undernutrition
Afghanistan,AF,AFG,2013,EG.CFT.ACCS.ZS,a,26.170000076294,,,fuel
Afghanistan,AF,AFG,2013,FINPROTECTION_CATA_TOT_10_POP,a,14.6300001144409,,,hhexpend
Afghanistan,AF,AFG,2013,GHED_CHE_pc_PPP_SHA2011,a,161.899993896484,,,healthexp
Afghanistan,AF,AFG,2013,NCD_GLUC_04,a,11.6000003814697,8,15.8000001907349,diabetes
Afghanistan,AF,AFG,2013,NCD_GLUC_04,f,11.8999996185303,7,18,diabetes
Afghanistan,AF,AFG,2013,NCD_GLUC_04,m,11.3000001907349,6,17.3999996185303,diabetes
Afghanistan,AF,AFG,2013,NY.GDP.PCAP.PP.KD,a,2116.46533203125,,,gdp
Afghanistan,AF,AFG,2013,SN.ITK.DEFC.ZS,a,26.5,,,undernutrition
Afghanistan,AF,AFG,2014,EG.CFT.ACCS.ZS,a,27.9899997711182,,,fuel
Afghanistan,AF,AFG,2014,EN_LND_SLUM,a,62.7000007629395,,,
Afghanistan,AF,AFG,2014,GHED_CHE_pc_PPP_SHA2011,a,181.820007324219,,,healthexp
Afghanistan,AF,AFG,2014,NCD_GLUC_04,a,11.8999996185303,8,16.5,diabetes
Afghanistan,AF,AFG,2014,NCD_GLUC_04,f,12.1999998092651,6,18.7999992370605,diabetes
Afghanistan,AF,AFG,2014,NCD_GLUC_04,m,11.6000003814697,6,18.2000007629395,diabetes
Afghanistan,AF,AFG,2014,NY.GDP.PCAP.PP.KD,a,2102.38452148438,,,gdp
Afghanistan,AF,AFG,2014,SN.ITK.DEFC.ZS,a,26.3999996185303,,,undernutrition
Afghanistan,AF,AFG,2015,EG.CFT.ACCS.ZS,a,30.1000003814697,,,fuel
Afghanistan,AF,AFG,2015,GHED_CHE_pc_PPP_SHA2011,a,191.25,,,healthexp
Afghanistan,AF,AFG,2015,NY.GDP.PCAP.PP.KD,a,2068.26586914063,,,gdp
Afghanistan,AF,AFG,2015,SN.ITK.DEFC.ZS,a,25.7999992370605,,,undernutrition
Afghanistan,AF,AFG,2015,UHC_INDEX_REPORTED,a,34,,,uhc
Afghanistan,AF,AFG,2016,EG.CFT.ACCS.ZS,a,32.439998626709,,,fuel
Afghanistan,AF,AFG,2016,EN_LND_SLUM,a,71.3000030517578,,,
Afghanistan,AF,AFG,2016,GHED_CHE_pc_PPP_SHA2011,a,208.630004882813,,,healthexp
Afghanistan,AF,AFG,2016,NY.GDP.PCAP.PP.KD,a,2057.06787109375,,,gdp
Afghanistan,AF,AFG,2016,SA_0000001462,a,0.400000005960465,,,alcohol
Afghanistan,AF,AFG,2016,SA_0000001462,f,0.100000001490116,,,alcohol
Afghanistan,AF,AFG,2016,SA_0000001462,m,0.600000023841858,,,alcohol
Afghanistan,AF,AFG,2016,SN.ITK.DEFC.ZS,a,27.5,,,undernutrition
Afghanistan,AF,AFG,2017,GHED_CHE_pc_PPP_SHA2011,a,228.179992675781,,,healthexp
Afghanistan,AF,AFG,2017,NY.GDP.PCAP.PP.KD,a,2058.40014648438,,,gdp
Afghanistan,AF,AFG,2017,SN.ITK.DEFC.ZS,a,28.8999996185303,,,undernutrition
Afghanistan,AF,AFG,2017,UHC_INDEX_REPORTED,a,37,,,uhc
Afghanistan,AF,AFG,2018,EN_LND_SLUM,a,70.6999969482422,,,
Afghanistan,AF,AFG,2018,GHED_CHE_pc_PPP_SHA2011,a,186.410003662109,,,healthexp
Afghanistan,AF,AFG,2018,NY.GDP.PCAP.PP.KD,a,2033.80444335938,,,gdp
Afghanistan,AF,AFG,2018,SN.ITK.DEFC.ZS,a,29.8999996185303,,,undernutrition
Afghanistan,AF,AFG,2019,NY.GDP.PCAP.PP.KD,a,2065.0361328125,,,gdp
Afghanistan,AF,AFG,2020,NY.GDP.PCAP.PP.KD,a,1978.96154785156,,,gdp
Angola,AO,AGO,2000,EG.CFT.ACCS.ZS,a,37.2700004577637,,,fuel
Angola,AO,AGO,2000,EN_LND_SLUM,a,86.5,,,
Angola,AO,AGO,2000,GHED_CHE_pc_PPP_SHA2011,a,72.3000030517578,,,healthexp
Angola,AO,AGO,2000,MDG_0000000029,a,0.800000011920929,0,1,hiv
Angola,AO,AGO,2000,NCD_GLUC_04,a,5.19999980926514,3,7.90000009536743,diabetes
Angola,AO,AGO,2000,NCD_GLUC_04,f,5.19999980926514,2,9.10000038146973,diabetes
Angola,AO,AGO,2000,NCD_GLUC_04,m,5.30000019073486,2,8.80000019073486,diabetes
Angola,AO,AGO,2000,NY.GDP.PCAP.PP.KD,a,4727.96630859375,,,gdp
Angola,AO,AGO,2000,SI.POV.GINI,a,52,,,gini
Angola,AO,AGO,2000,SI_POV_DAY1,a,32,,,poverty
Angola,AO,AGO,2001,EG.CFT.ACCS.ZS,a,37.9599990844727,,,fuel
Angola,AO,AGO,2001,GHED_CHE_pc_PPP_SHA2011,a,175,,,healthexp
Angola,AO,AGO,2001,MDG_0000000029,a,0.899999976158142,0,1.10000002384186,hiv
Angola,AO,AGO,2001,NCD_GLUC_04,a,5.40000009536743,3,8.10000038146973,diabetes
Angola,AO,AGO,2001,NCD_GLUC_04,f,5.30000019073486,2,9.30000019073486,diabetes
Angola,AO,AGO,2001,NCD_GLUC_04,m,5.5,3,9,diabetes
Angola,AO,AGO,2001,NY.GDP.PCAP.PP.KD,a,4766.8369140625,,,gdp
Angola,AO,AGO,2001,SN.ITK.DEFC.ZS,a,67.5,,,undernutrition
Angola,AO,AGO,2002,EG.CFT.ACCS.ZS,a,38.4900016784668,,,fuel
Angola,AO,AGO,2002,GHED_CHE_pc_PPP_SHA2011,a,118.669998168945,,,healthexp
Angola,AO,AGO,2002,MDG_0000000029,a,1,0,1.20000004768372,hiv
Angola,AO,AGO,2002,NCD_GLUC_04,a,5.59999990463257,3,8.30000019073486,diabetes
Angola,AO,AGO,2002,NCD_GLUC_04,f,5.5,3,9.5,diabetes
Angola,AO,AGO,2002,NCD_GLUC_04,m,5.69999980926514,3,9.30000019073486,diabetes
Angola,AO,AGO,2002,NY.GDP.PCAP.PP.KD,a,5240.83935546875,,,gdp
Angola,AO,AGO,2002,SN.ITK.DEFC.ZS,a,63.2000007629395,,,undernutrition
Angola,AO,AGO,2003,EG.CFT.ACCS.ZS,a,39.2400016784668,,,fuel
Angola,AO,AGO,2003,GHED_CHE_pc_PPP_SHA2011,a,128.25,,,healthexp
Angola,AO,AGO,2003,MDG_0000000029,a,1.10000002384186,0,1.29999995231628,hiv
Angola,AO,AGO,2003,NCD_GLUC_04,a,5.80000019073486,3,8.60000038146973,diabetes
Angola,AO,AGO,2003,NCD_GLUC_04,f,5.69999980926514,3,9.69999980926514,diabetes
Angola,AO,AGO,2003,NCD_GLUC_04,m,5.90000009536743,3,9.60000038146973,diabetes
Angola,AO,AGO,2003,NY.GDP.PCAP.PP.KD,a,5218.20751953125,,,gdp
Angola,AO,AGO,2003,SN.ITK.DEFC.ZS,a,58.7000007629395,,,undernutrition
Angola,AO,AGO,2004,EG.CFT.ACCS.ZS,a,39.939998626709,,,fuel
Angola,AO,AGO,2004,GHED_CHE_pc_PPP_SHA2011,a,157.839996337891,,,healthexp
Angola,AO,AGO,2004,MDG_0000000029,a,1.20000004768372,1,1.39999997615814,hiv
Angola,AO,AGO,2004,NCD_GLUC_04,a,6,4,8.80000019073486,diabetes
Angola,AO,AGO,2004,NCD_GLUC_04,f,5.90000009536743,3,10,diabetes
Angola,AO,AGO,2004,NCD_GLUC_04,m,6.09999990463257,3,10,diabetes
Angola,AO,AGO,2004,NY.GDP.PCAP.PP.KD,a,5593.24365234375,,,gdp
Angola,AO,AGO,2004,SN.ITK.DEFC.ZS,a,55.0999984741211,,,undernutrition
Angola,AO,AGO,2005,EG.CFT.ACCS.ZS,a,40.75,,,fuel
Angola,AO,AGO,2005,EN_LND_SLUM,a,86.5,,,
Angola,AO,AGO,2005,GHED_CHE_pc_PPP_SHA2011,a,129.919998168945,,,healthexp
Angola,AO,AGO,2005,MDG_0000000029,a,1.29999995231628,1,1.60000002384186,hiv
Angola,AO,AGO,2005,NCD_GLUC_04,a,6.19999980926514,4,9.10000038146973,diabetes
Angola,AO,AGO,2005,NCD_GLUC_04,f,6.09999990463257,3,10.3999996185303,diabetes
Angola,AO,AGO,2005,NCD_GLUC_04,m,6.40000009536743,3,10.3000001907349,diabetes
Angola,AO,AGO,2005,NY.GDP.PCAP.PP.KD,a,6210.22216796875,,,gdp
Angola,AO,AGO,2005,SN.ITK.DEFC.ZS,a,52.2000007629395,,,undernutrition
Angola,AO,AGO,2006,EG.CFT.ACCS.ZS,a,41.3899993896484,,,fuel
Angola,AO,AGO,2006,GHED_CHE_pc_PPP_SHA2011,a,135.589996337891,,,healthexp
Angola,AO,AGO,2006,MDG_0000000029,a,1.39999997615814,1,1.60000002384186,hiv
Angola,AO,AGO,2006,NCD_GLUC_04,a,6.40000009536743,4,9.5,diabetes
Angola,AO,AGO,2006,NCD_GLUC_04,f,6.30000019073486,3,10.6999998092651,diabetes
Angola,AO,AGO,2006,NCD_GLUC_04,m,6.59999990463257,3,10.8999996185303,diabetes
Angola,AO,AGO,2006,NY.GDP.PCAP.PP.KD,a,6681.10107421875,,,gdp
Angola,AO,AGO,2006,SN.ITK.DEFC.ZS,a,49.4000015258789,,,undernutrition
Angola,AO,AGO,2007,EG.CFT.ACCS.ZS,a,41.9099998474121,,,fuel
Angola,AO,AGO,2007,GHED_CHE_pc_PPP_SHA2011,a,169.460006713867,,,healthexp
Angola,AO,AGO,2007,MDG_0000000029,a,1.5,1,1.70000004768372,hiv
Angola,AO,AGO,2007,NCD_GLUC_04,a,6.69999980926514,4,9.89999961853027,diabetes
Angola,AO,AGO,2007,NCD_GLUC_04,f,6.5,3,11.1000003814697,diabetes
Angola,AO,AGO,2007,NCD_GLUC_04,m,6.90000009536743,3,11.3000001907349,diabetes
Angola,AO,AGO,2007,NY.GDP.PCAP.PP.KD,a,7341.865234375,,,gdp
Angola,AO,AGO,2007,SN.ITK.DEFC.ZS,a,46.2000007629395,,,undernutrition
Angola,AO,AGO,2008,EG.CFT.ACCS.ZS,a,42.5800018310547,,,fuel
Angola,AO,AGO,2008,FINPROTECTION_CATA_TOT_10_POP,a,12.3800001144409,,,hhexpend
Angola,AO,AGO,2008,GHED_CHE_pc_PPP_SHA2011,a,206.729995727539,,,healthexp
Angola,AO,AGO,2008,MDG_0000000029,a,1.5,1,1.79999995231628,hiv
Angola,AO,AGO,2008,NCD_GLUC_04,a,6.90000009536743,4,10.3000001907349,diabetes
Angola,AO,AGO,2008,NCD_GLUC_04,f,6.69999980926514,3,11.6000003814697,diabetes
Angola,AO,AGO,2008,NCD_GLUC_04,m,7.09999990463257,4,11.8999996185303,diabetes
Angola,AO,AGO,2008,NY.GDP.PCAP.PP.KD,a,7864.37451171875,,,gdp
Angola,AO,AGO,2008,SI.POV.GINI,a,42.7000007629395,,,gini
Angola,AO,AGO,2008,SI_POV_DAY1,a,30,,,poverty
Angola,AO,AGO,2008,SN.ITK.DEFC.ZS,a,43,,,undernutrition
Angola,AO,AGO,2009,EG.CFT.ACCS.ZS,a,43.3199996948242,,,fuel
Angola,AO,AGO,2009,GHED_CHE_pc_PPP_SHA2011,a,234.119995117188,,,healthexp
Angola,AO,AGO,2009,MDG_0000000029,a,1.60000002384186,1,1.89999997615814,hiv
Angola,AO,AGO,2009,NCD_GLUC_04,a,7.09999990463257,4,10.8000001907349,diabetes
Angola,AO,AGO,2009,NCD_GLUC_04,f,6.90000009536743,3,12.1000003814697,diabetes
Angola,AO,AGO,2009,NCD_GLUC_04,m,7.40000009536743,4,12.6000003814697,diabetes
Angola,AO,AGO,2009,NY.GDP.PCAP.PP.KD,a,7643.49560546875,,,gdp
Angola,AO,AGO,2009,SN.ITK.DEFC.ZS,a,40.2999992370606,,,undernutrition
Angola,AO,AGO,2010,EG.CFT.ACCS.ZS,a,44.0999984741211,,,fuel
Angola,AO,AGO,2010,EN_LND_SLUM,a,65.8000030517578,,,
Angola,AO,AGO,2010,GHED_CHE_pc_PPP_SHA2011,a,167.910003662109,,,healthexp
Angola,AO,AGO,2010,MDG_0000000029,a,1.70000004768372,1,2,hiv
Angola,AO,AGO,2010,NCD_GLUC_04,a,7.30000019073486,4,11.1999998092651,diabetes
Angola,AO,AGO,2010,NCD_GLUC_04,f,7.09999990463257,3,12.6000003814697,diabetes
Angola,AO,AGO,2010,NCD_GLUC_04,m,7.59999990463257,4,13.1000003814697,diabetes
Angola,AO,AGO,2010,NY.GDP.PCAP.PP.KD,a,7692.43408203125,,,gdp
Angola,AO,AGO,2010,SN.ITK.DEFC.ZS,a,37.9000015258789,,,undernutrition
Angola,AO,AGO,2011,EG.CFT.ACCS.ZS,a,44.7999992370606,,,fuel
Angola,AO,AGO,2011,GHED_CHE_pc_PPP_SHA2011,a,167.899993896484,,,healthexp
Angola,AO,AGO,2011,MDG_0000000029,a,1.70000004768372,1,2,hiv
Angola,AO,AGO,2011,NCD_GLUC_04,a,7.5,4,11.6999998092651,diabetes
Angola,AO,AGO,2011,NCD_GLUC_04,f,7.30000019073486,3,13.1999998092651,diabetes
Angola,AO,AGO,2011,NCD_GLUC_04,m,7.80000019073486,4,13.8000001907349,diabetes
Angola,AO,AGO,2011,NY.GDP.PCAP.PP.KD,a,7675.4462890625,,,gdp
Angola,AO,AGO,2011,SN.ITK.DEFC.ZS,a,37,,,undernutrition
Angola,AO,AGO,2012,EG.CFT.ACCS.ZS,a,45.3600006103516,,,fuel
Angola,AO,AGO,2012,GHED_CHE_pc_PPP_SHA2011,a,162.25,,,healthexp
Angola,AO,AGO,2012,MDG_0000000029,a,1.70000004768372,1,2.09999990463257,hiv
Angola,AO,AGO,2012,NCD_GLUC_04,a,7.69999980926514,4,12.1999998092651,diabetes
Angola,AO,AGO,2012,NCD_GLUC_04,f,7.40000009536743,3,13.8000001907349,diabetes
Angola,AO,AGO,2012,NCD_GLUC_04,m,8.10000038146973,4,14.6000003814697,diabetes
Angola,AO,AGO,2012,NY.GDP.PCAP.PP.KD,a,8036.6923828125,,,gdp
Angola,AO,AGO,2012,SN.ITK.DEFC.ZS,a,35.4000015258789,,,undernutrition
Angola,AO,AGO,2013,EG.CFT.ACCS.ZS,a,46.1500015258789,,,fuel
Angola,AO,AGO,2013,GHED_CHE_pc_PPP_SHA2011,a,190.759994506836,,,healthexp
Angola,AO,AGO,2013,MDG_0000000029,a,1.79999995231628,1,2.09999990463257,hiv
Angola,AO,AGO,2013,NCD_GLUC_04,a,7.90000009536743,4,12.8000001907349,diabetes
Angola,AO,AGO,2013,NCD_GLUC_04,f,7.59999990463257,3,14.5,diabetes
Angola,AO,AGO,2013,NCD_GLUC_04,m,8.30000019073486,4,15.3000001907349,diabetes
Angola,AO,AGO,2013,NY.GDP.PCAP.PP.KD,a,8140.52587890625,,,gdp
Angola,AO,AGO,2013,SN.ITK.DEFC.ZS,a,29.2000007629395,,,undernutrition
Angola,AO,AGO,2014,EG.CFT.ACCS.ZS,a,46.6699981689453,,,fuel
Angola,AO,AGO,2014,EN_LND_SLUM,a,55.5,,,
Angola,AO,AGO,2014,GHED_CHE_pc_PPP_SHA2011,a,175.240005493164,,,healthexp
Angola,AO,AGO,2014,MDG_0000000029,a,1.79999995231628,1,2.20000004768372,hiv
Angola,AO,AGO,2014,NCD_GLUC_04,a,8.19999980926514,4,13.5,diabetes
Angola,AO,AGO,2014,NCD_GLUC_04,f,7.80000019073486,3,15.1000003814697,diabetes
Angola,AO,AGO,2014,NCD_GLUC_04,m,8.5,3,16.2000007629395,diabetes
Angola,AO,AGO,2014,NY.GDP.PCAP.PP.KD,a,8239.8310546875,,,gdp
Angola,AO,AGO,2014,SN.ITK.DEFC.ZS,a,23.1000003814697,,,undernutrition
Angola,AO,AGO,2015,EG.CFT.ACCS.ZS,a,47.3600006103516,,,fuel
Angola,AO,AGO,2015,GHED_CHE_pc_PPP_SHA2011,a,184.919998168945,,,healthexp
Angola,AO,AGO,2015,MDG_0000000029,a,1.79999995231628,1,2.20000004768372,hiv
Angola,AO,AGO,2015,NY.GDP.PCAP.PP.KD,a,8036.4111328125,,,gdp
Angola,AO,AGO,2015,SN.ITK.DEFC.ZS,a,19,,,undernutrition
Angola,AO,AGO,2015,UHC_INDEX_REPORTED,a,38,,,uhc
Angola,AO,AGO,2016,EG.CFT.ACCS.ZS,a,48.0499992370606,,,fuel
Angola,AO,AGO,2016,EN_LND_SLUM,a,48.7999992370606,,,
Angola,AO,AGO,2016,GHED_CHE_pc_PPP_SHA2011,a,183.330001831055,,,healthexp
Angola,AO,AGO,2016,MDG_0000000029,a,1.89999997615814,1,2.20000004768372,hiv
Angola,AO,AGO,2016,NY.GDP.PCAP.PP.KD,a,7568.998046875,,,gdp
Angola,AO,AGO,2016,SA_0000001462,a,6,,,alcohol
Angola,AO,AGO,2016,SA_0000001462,f,1.70000004768372,,,alcohol
Angola,AO,AGO,2016,SA_0000001462,m,10.6000003814697,,,alcohol
